gbifID	ownerInstitutionCode	year	collectionCode	accessRights	type	basisOfRecord	catalogNumber	continent	country	stateProvince	county	decimalLatitude	decimalLongitude	higherGeography	higherGeographyID	locality	maximumElevationInMeters	minimumElevationInMeters	lifeStage	sex	preparations	higherClassification	kingdom	phylum	family	class	order	genus	specificEpithet	scientificName	vernacularName	identifiedBy
899969015			Observations			HumanObservation	627285					22.278493	114.146389										Animalia	Chordata	Agamidae	Reptilia	Squamata	Calotes		Calotes versicolor		
911497283			Observations			HumanObservation	696428					22.427699	114.088922										Animalia	Chordata	Bovidae	Mammalia	Artiodactyla	Capra		Capra hircus		
932753646			naturgucker			HumanObservation	-1553884345		HK			22.27209091	114.1492157			The Peak + Hong Kong Island							Animalia		Sciuridae	Mammalia	Rodentia			Callosciurus erythraeus subsp. flavimanus		
891097099			Observations			HumanObservation	122506					22.42701278	114.2339222										Animalia	Chordata	Agamidae	Reptilia	Squamata	Calotes		Calotes versicolor		
891157489			Observations			HumanObservation	279454					22.426925	114.233913										Animalia	Chordata	Agamidae	Reptilia	Squamata	Calotes		Calotes versicolor		
891157472			Observations			HumanObservation	279458					22.427064	114.231788										Animalia	Chordata	Agamidae	Reptilia	Squamata	Calotes		Calotes versicolor		
891154866			Observations			HumanObservation	272908					22.427252	114.233215										Animalia	Chordata	Agamidae	Reptilia	Squamata	Calotes		Calotes versicolor		
891155542			Observations			HumanObservation	274253					22.450855	114.144634										Animalia	Chordata	Colubridae	Reptilia	Squamata	Rhabdophis		Rhabdophis subminiatus		
891159595			Observations			HumanObservation	284895					22.267096	113.914576										Animalia	Chordata	Agamidae	Reptilia	Squamata	Calotes		Calotes versicolor		
1024179427			Observations			HumanObservation	431616					22.256055	114.163399										Animalia	Chordata	Agamidae	Reptilia	Squamata	Calotes		Calotes versicolor		
1024179428			Observations			HumanObservation	431620					22.257961	114.160995										Animalia	Chordata	Viperidae	Reptilia	Squamata	Trimeresurus		Trimeresurus albolabris		
891755851			Observations			HumanObservation	441473					22.386111	114.147222										Animalia	Chordata	Cercopithecidae	Mammalia	Primates	Macaca		Macaca mulatta		
1024195799			Observations			HumanObservation	798029					22.200295	114.141505										Animalia	Chordata		Reptilia	Squamata			Squamata		
863138116	"Museum of Comparative Zoology, Harvard University"		Ich		PhysicalObject	PreservedSpecimen	61189	Pacific Ocean	China	Hong Kong		22.45833333	114.175	"Pacific Ocean, Pacific, Northwest, South China Sea, China, Hong Kong"		Hong Kong (received on 29 Oct 1861)					whole animal (alcohol)	Animalia Belontiidae Macropodus	Animalia		Belontiidae			Macropodus		Macropodus		Cards
872996677	"Museum of Comparative Zoology, Harvard University"		HerpOBS		PhysicalObject	PreservedSpecimen	7	Asia	Hong Kong			22.307917	113.920625	"Asia, Hong Kong"		Chek Lap Kok					digital voucher (image)	Animalia Chordata Reptilia Lepidosauromorpha Squamata Serpentes Henophidia Boidae Python molurus bivittatus	Animalia	Chordata	Boidae	Reptilia	Squamata	Python	molurus	Python molurus bivittatus		"James D. Lazell, Jr"
891064894			Observations			HumanObservation	29978					22.22983835	113.9117432										Animalia	Chordata	Colubridae	Reptilia	Squamata	Ptyas		Ptyas mucosa		
891064941			Observations			HumanObservation	29980					22.22967945	113.9138031										Animalia	Chordata	Colubridae	Reptilia	Squamata	Coelognathus		Coelognathus radiatus		
891064779			Observations			HumanObservation	29974					22.35348923	114.2448521										Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko		Gekko chinensis		
891065343			Observations			HumanObservation	31805					22.43022944	114.322443										Animalia	Chordata	Agamidae	Reptilia	Squamata	Calotes		Calotes versicolor		
891065317			Observations			HumanObservation	31912					22.355565	114.242871										Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko		Gekko chinensis		
891065360			Observations			HumanObservation	31876					22.26701659	114.1438293										Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko		Gekko chinensis		
891065294			Observations			HumanObservation	31911					22.355565	114.242871										Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko		Gekko chinensis		
891065357			Observations			HumanObservation	31895					22.50732371	114.2459679										Animalia	Chordata	Viperidae	Reptilia	Squamata	Trimeresurus		Trimeresurus albolabris		
922278565			naturgucker			HumanObservation	1029402010		HK			22.30093002	114.1703491			Kowloon Park							Animalia		Geoemydidae	Reptilia	Testudinoidea			Mauremys mutica		
922267275			naturgucker			HumanObservation	-750242517		HK			22.42602539	114.1850281			Tai Po Kau Forest Reserve							Animalia		Cercopitecidae	Mammalia	Primates			Macaca mulatta		
922268629			naturgucker			HumanObservation	-145282458		HK			22.42602539	114.1850281			Tai Po Kau Forest Reserve							Animalia		Cercopitecidae	Mammalia	Primates			Macaca mulatta		
1039454629	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009757	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemidactylus	bowringii	Hemidactylus bowringii		
1039454594	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009690	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gehyra	mutilata	Gehyra mutilata	Four-clawed gecko	
1039454748	YPM	2001	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 011863	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemidactylus	bowringii	Hemidactylus bowringii		
1039454894	YPM	2001	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 011942	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gehyra	mutilata	Gehyra mutilata	Four-clawed gecko	
1039455008	YPM	2000	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009825	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc.	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Serpentes; Lamprophiidae	Animalia	Chordata	Lamprophiidae	Reptilia	Squamata	Psammodynastes	pulverulentus	Psammodynastes pulverulentus		
1039455083	YPM	1997	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009088	Asia	Hong Kong			22.2167	113.9	Asia; Hong Kong; Lantau Island		near Shek Pik					10% form.->70% alc.	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Serpentes; Typhlopidae	Animalia	Chordata	Typhlopidae	Reptilia	Squamata	Ramphotyphlops	braminus	Ramphotyphlops braminus		
1039455176	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009693	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gehyra	mutilata	Gehyra mutilata	Four-clawed gecko	
1039455291	YPM	2000	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 010034	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemidactylus	garnotii	Hemidactylus garnotii		A. M. Bauer
1039455307	YPM	2001	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 011878	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Iguania; Agamidae	Animalia	Chordata	Agamidae	Reptilia	Squamata	Calotes	versicolor	Calotes versicolor	Tree Lizard	
1039455369	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009722	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemidactylus	bowringii	Hemidactylus bowringii		
1039455518	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009701	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gehyra	mutilata	Gehyra mutilata	Four-clawed gecko	
1039455681	YPM	2000	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 011941	Asia	Hong Kong			22.2	113.9833	Asia; Hong Kong; Shek Kwu Chau							10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemidactylus	bowringii	Hemidactylus bowringii		
1039456013	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009766	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemidactylus	bowringii	Hemidactylus bowringii		
1039456036	YPM	1997	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009083	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					skeleton; skin in EtOH	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Serpentes; Homalopsidae	Animalia	Chordata	Homalopsidae	Reptilia	Squamata	Enhydris	plumbea	Enhydris plumbea	yellow-bellied water snake	
1039456118	YPM	1997	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009186	Asia	Hong Kong			22.23333	113.925	Asia; Hong Kong; Lantau Island		catchwater between Shek Pik and Cheung Sha	100	100			10% form.->70% alc.	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Serpentes; Lamprophiidae	Animalia	Chordata	Lamprophiidae	Reptilia	Squamata	Psammodynastes	pulverulentus	Psammodynastes pulverulentus		
1039456145	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009671	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemidactylus	garnotii	Hemidactylus garnotii		A. M. Bauer
1039456191	YPM	1997	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009081	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc.	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gehyra	mutilata	Gehyra mutilata	Four-clawed gecko	
1039456251	YPM	2000	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 010019	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gehyra	mutilata	Gehyra mutilata	Four-clawed gecko	
1039456542	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009691	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gehyra	mutilata	Gehyra mutilata	Four-clawed gecko	
1039456671	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009720	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemidactylus	bowringii	Hemidactylus bowringii		
1039456926	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009662	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau			juvenile		10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko	chinensis	Gekko chinensis		
1039457129	YPM	2001	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 011943	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gehyra	mutilata	Gehyra mutilata	Four-clawed gecko	
1039457343	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009645	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau			juvenile		10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko	chinensis	Gekko chinensis		
1039457403	YPM	2001	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 011859	Asia	Hong Kong			22.2333	113.9333	Asia; Hong Kong; Lantau Island		Tong Fuk		150		female	10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemidactylus	bowringii	Hemidactylus bowringii		
1039457535	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009660	Asia	Hong Kong			22.2	113.9833	Asia; Hong Kong; Shek Kwu Chau					juvenile		10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gekko	chinensis	Gekko chinensis		
1039457609	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009725	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Hemidactylus	bowringii	Hemidactylus bowringii		
1039458244	YPM	1999	VZ	"Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj"	PhysicalObject	PreservedSpecimen	YPM HERR 009697	Asia	Hong Kong			22.2167	113.9167	Asia; Hong Kong; Lantau Island		Shui Hau					10% form.->70% alc. (global change Nov 2005)	Animalia; Chordata; Vertebrata; Amniota; Reptilia; Diapsida; Lepidosauria; Squamata; Scleroglossa; Gekkonidae	Animalia	Chordata	Gekkonidae	Reptilia	Squamata	Gehyra	mutilata	Gehyra mutilata	Four-clawed gecko	
